state	zip	pci
LA	70113	33
LA	70114	35
LA	70115	101
LA	70116	53
LA	70117	32
LA	70118	102
LA	70119	42
LA	70121	47
LA	70122	44
LA	70123	78
LA	70124	121
LA	70125	54
LA	70126	30
LA	70127	30
LA	70128	39
LA	70129	33
LA	70130	199
LA	70131	65
LA	70301	63
LA	70339	65
LA	70341	45
LA	70342	82
LA	70343	75
LA	70344	48
LA	70345	87
LA	70346	44
LA	70353	37
LA	70354	55
LA	70355	52
LA	70356	53
LA	70357	59
LA	70358	47
LA	70359	53
LA	70360	96
LA	70363	44
LA	70364	53
LA	70372	49
LA	70373	66
LA	70374	62
LA	70375	78
LA	70377	50
LA	70380	52
LA	70390	52
LA	70392	52
LA	70393	47
LA	70394	55
LA	70395	68
LA	70397	50
LA	70401	50
LA	70403	49
LA	70420	62
LA	70422	44
LA	70426	40
LA	70427	38
LA	70431	66
LA	70433	101
LA	70435	72
LA	70436	37
LA	70437	66
LA	70438	47
LA	70441	37
LA	70442	53
LA	70443	41
LA	70444	43
LA	70445	54
LA	70446	52
LA	70447	105
LA	70448	87
LA	70449	64
LA	70450	47
LA	70452	52
LA	70453	46
LA	70454	53
LA	70455	59
LA	70456	36
LA	70458	58
LA	70460	45
LA	70461	69
LA	70462	65
LA	70466	40
LA	70471	114
LA	70501	31
LA	70503	111
LA	70506	52
LA	70507	51
LA	70508	114
LA	70510	54
LA	70512	60
LA	70514	41
LA	70515	52
LA	70516	55
LA	70517	54
LA	70518	96
LA	70520	61
LA	70525	50
LA	70526	49
LA	70528	60
LA	70529	52
LA	70531	56
LA	70532	38
LA	70533	59
LA	70535	56
LA	70537	58
LA	70538	45
LA	70542	61
LA	70543	60
LA	70544	42
LA	70546	52
LA	70548	54
LA	70549	55
LA	70552	63
LA	70554	46
LA	70555	66
LA	70559	51
LA	70560	47
LA	70563	77
LA	70570	43
LA	70577	53
LA	70578	56
LA	70581	53
LA	70582	50
LA	70583	54
LA	70584	63
LA	70586	48
LA	70589	58
LA	70591	52
LA	70592	85
LA	70601	40
LA	70605	89
LA	70607	45
LA	70611	68
LA	70615	37
LA	70630	85
LA	70631	60
LA	70632	50
LA	70633	55
LA	70634	58
LA	70637	61
LA	70638	53
LA	70639	53
LA	70643	65
LA	70645	77
LA	70647	65
LA	70648	48
LA	70652	57
LA	70653	52
LA	70654	46
LA	70655	42
LA	70656	49
LA	70657	55
LA	70658	49
LA	70660	53
LA	70661	50
LA	70662	50
LA	70663	55
LA	70665	72
LA	70668	45
LA	70669	53
LA	70706	62
LA	70710	60
LA	70711	53
LA	70714	40
LA	70715	46
LA	70719	59
LA	70721	33
LA	70722	56
LA	70723	41
LA	70725	42
LA	70726	55
LA	70729	56
LA	70730	55
LA	70732	53
LA	70733	56
LA	70734	76
LA	70736	51
LA	70737	67
LA	70739	74
LA	70740	54
LA	70744	50
LA	70748	52
LA	70749	55
LA	70750	52
LA	70752	57
LA	70753	43
LA	70754	55
LA	70755	57
LA	70756	62
LA	70757	43
LA	70759	49
LA	70760	47
LA	70761	51
LA	70762	71
LA	70763	74
LA	70764	51
LA	70767	54
LA	70769	83
LA	70770	61
LA	70772	59
LA	70774	64
LA	70775	80
LA	70776	67
LA	70777	55
LA	70778	60
LA	70780	75
LA	70783	69
LA	70785	55
LA	70788	45
LA	70789	33
LA	70791	64
LA	70802	27
LA	70805	23
LA	70806	63
LA	70807	26
LA	70808	115
LA	70809	110
LA	70810	118
LA	70811	34
LA	70812	29
LA	70814	38
LA	70815	45
LA	70816	52
LA	70817	82
LA	70818	63
LA	70819	36
LA	70820	52
LA	71001	42
LA	71003	54
LA	71004	48
LA	71006	79
LA	71007	46
LA	71008	45
LA	71016	48
LA	71018	40
LA	71019	51
LA	71023	48
LA	71024	50
LA	71027	56
LA	71028	46
LA	71029	52
LA	71030	58
LA	71031	53
LA	71032	59
LA	71033	54
LA	71034	39
LA	71037	59
LA	71038	51
LA	71039	52
LA	71040	45
LA	71043	43
LA	71044	52
LA	71045	53
LA	71046	54
LA	71047	52
LA	71049	50
LA	71051	54
LA	71052	42
LA	71055	51
LA	71060	49
LA	71061	50
LA	71063	48
LA	71064	41
LA	71065	48
LA	71067	39
LA	71068	45
LA	71069	34
LA	71070	48
LA	71071	53
LA	71072	53
LA	71073	44
LA	71075	41
LA	71078	65
LA	71079	47
LA	71082	41
LA	71101	61
LA	71103	22
LA	71104	48
LA	71105	62
LA	71106	104
LA	71107	44
LA	71108	25
LA	71109	24
LA	71110	36
LA	71111	63
LA	71112	48
LA	71115	82
LA	71118	43
LA	71119	53
LA	71129	44
LA	71201	81
LA	71202	24
LA	71203	48
LA	71219	56
LA	71220	36
LA	71222	41
LA	71223	31
LA	71225	64
LA	71226	48
LA	71227	76
LA	71229	50
LA	71232	49
LA	71234	56
LA	71235	58
LA	71237	40
LA	71238	52
LA	71241	48
LA	71243	51
LA	71245	31
LA	71251	46
LA	71254	46
LA	71256	36
LA	71259	56
LA	71260	48
LA	71261	48
LA	71263	51
LA	71264	65
LA	71266	44
LA	71268	59
LA	71269	46
LA	71270	54
LA	71275	47
LA	71276	34
LA	71277	45
LA	71280	60
LA	71282	34
LA	71286	47
LA	71291	60
LA	71292	46
LA	71295	46
LA	71301	51
LA	71302	33
LA	71303	65
LA	71322	46
LA	71323	46
LA	71325	42
LA	71326	33
LA	71327	42
LA	71328	56
LA	71331	55
LA	71333	39
LA	71334	43
LA	71336	44
LA	71340	58
LA	71341	43
LA	71342	66
LA	71343	50
LA	71346	48
LA	71350	42
LA	71351	42
LA	71353	40
LA	71354	68
LA	71355	47
LA	71356	35
LA	71357	46
LA	71358	41
LA	71360	52
LA	71362	50
LA	71366	49
LA	71367	53
LA	71368	40
LA	71369	36
LA	71371	67
LA	71373	46
LA	71375	34
LA	71378	38
LA	71403	54
LA	71404	47
LA	71405	44
LA	71407	51
LA	71409	61
LA	71411	45
LA	71416	36
LA	71417	42
LA	71418	54
LA	71419	65
LA	71422	50
LA	71423	53
LA	71424	51
LA	71427	33
LA	71429	61
LA	71430	47
LA	71432	54
LA	71433	46
LA	71435	54
LA	71438	58
LA	71439	54
LA	71441	62
LA	71446	49
LA	71447	44
LA	71449	59
LA	71450	54
LA	71454	50
LA	71456	51
LA	71457	49
LA	71459	34
LA	71461	38
LA	71462	55
LA	71463	44
LA	71465	59
LA	71466	45
LA	71467	49
LA	71468	49
LA	71469	51
LA	71472	56
LA	71473	43
LA	71479	60
LA	71483	49
LA	71485	83
LA	71486	51
ME	03901	52
ME	03902	91
ME	03903	70
ME	03904	61
ME	03905	87
ME	03906	55
ME	03907	89
ME	03908	63
ME	03909	81
ME	04001	53
ME	04002	52
ME	04003	75
ME	04005	45
ME	04008	57
ME	04009	45
ME	04010	43
ME	04011	66
ME	04015	53
ME	04017	63
ME	04020	44
ME	04021	103
ME	04022	47
ME	04024	43
ME	04027	48
ME	04029	50
ME	04030	49
ME	04032	83
ME	04037	42
ME	04038	66
ME	04039	58
ME	04040	47
ME	04041	39
ME	04042	52
ME	04043	75
ME	04046	71
ME	04047	43
ME	04048	47
ME	04049	48
ME	04050	52
ME	04051	54
ME	04055	47
ME	04061	47
ME	04062	60
ME	04064	49
ME	04066	73
ME	04068	42
ME	04069	74
ME	04071	66
ME	04072	57
ME	04073	43
ME	04074	87
ME	04076	50
ME	04079	91
ME	04083	45
ME	04084	55
ME	04085	52
ME	04086	62
ME	04087	47
ME	04088	48
ME	04090	62
ME	04091	52
ME	04092	48
ME	04093	51
ME	04095	42
ME	04096	107
ME	04097	90
ME	04101	49
ME	04102	63
ME	04103	56
ME	04105	137
ME	04106	56
ME	04107	126
ME	04108	68
ME	04110	224
ME	04210	49
ME	04216	39
ME	04217	49
ME	04219	41
ME	04220	41
ME	04221	41
ME	04222	63
ME	04224	43
ME	04231	34
ME	04236	52
ME	04237	46
ME	04238	51
ME	04239	43
ME	04240	42
ME	04250	43
ME	04252	46
ME	04253	46
ME	04254	34
ME	04255	41
ME	04256	42
ME	04257	35
ME	04258	57
ME	04259	52
ME	04260	62
ME	04261	58
ME	04263	47
ME	04265	45
ME	04268	45
ME	04270	43
ME	04274	53
ME	04275	46
ME	04276	40
ME	04280	47
ME	04281	40
ME	04282	56
ME	04284	61
ME	04285	43
ME	04287	52
ME	04289	37
ME	04290	46
ME	04292	39
ME	04294	47
ME	04330	46
ME	04342	52
ME	04344	47
ME	04345	47
ME	04346	39
ME	04347	58
ME	04348	48
ME	04349	56
ME	04350	51
ME	04351	75
ME	04352	51
ME	04353	45
ME	04354	51
ME	04355	58
ME	04357	47
ME	04358	50
ME	04360	45
ME	04363	45
ME	04364	59
ME	04401	52
ME	04406	40
ME	04410	37
ME	04411	44
ME	04412	56
ME	04414	38
ME	04416	44
ME	04417	32
ME	04418	38
ME	04419	49
ME	04421	82
ME	04422	42
ME	04424	34
ME	04426	47
ME	04427	46
ME	04428	50
ME	04429	68
ME	04430	38
ME	04434	39
ME	04435	45
ME	04438	36
ME	04441	50
ME	04443	41
ME	04444	76
ME	04448	37
ME	04449	42
ME	04450	42
ME	04453	37
ME	04455	41
ME	04456	47
ME	04457	45
ME	04459	30
ME	04460	37
ME	04461	42
ME	04462	40
ME	04463	35
ME	04464	33
ME	04468	43
ME	04471	35
ME	04472	43
ME	04473	59
ME	04474	53
ME	04475	36
ME	04476	48
ME	04478	48
ME	04479	40
ME	04481	44
ME	04487	32
ME	04488	42
ME	04490	41
ME	04493	44
ME	04495	57
ME	04496	53
ME	04497	28
ME	04530	53
ME	04535	58
ME	04537	52
ME	04538	55
ME	04539	52
ME	04543	59
ME	04544	87
ME	04547	44
ME	04548	70
ME	04551	64
ME	04553	63
ME	04554	61
ME	04555	55
ME	04556	54
ME	04558	54
ME	04562	61
ME	04563	58
ME	04564	84
ME	04568	77
ME	04571	55
ME	04572	45
ME	04573	66
ME	04574	41
ME	04576	73
ME	04578	49
ME	04579	69
ME	04605	51
ME	04606	45
ME	04607	46
ME	04609	62
ME	04612	49
ME	04613	51
ME	04614	63
ME	04616	65
ME	04617	66
ME	04619	42
ME	04622	38
ME	04623	38
ME	04626	51
ME	04627	59
ME	04628	38
ME	04630	41
ME	04631	40
ME	04634	39
ME	04640	48
ME	04643	39
ME	04648	39
ME	04649	40
ME	04650	60
ME	04652	38
ME	04653	50
ME	04654	43
ME	04655	36
ME	04657	41
ME	04658	39
ME	04660	72
ME	04664	39
ME	04666	39
ME	04667	35
ME	04668	37
ME	04669	61
ME	04671	46
ME	04674	44
ME	04676	47
ME	04677	60
ME	04679	61
ME	04680	36
ME	04681	58
ME	04684	55
ME	04685	52
ME	04691	46
ME	04693	59
ME	04694	45
ME	04730	43
ME	04732	38
ME	04734	38
ME	04735	34
ME	04736	46
ME	04739	43
ME	04740	43
ME	04742	41
ME	04743	50
ME	04745	42
ME	04746	37
ME	04747	42
ME	04750	35
ME	04756	42
ME	04757	51
ME	04758	48
ME	04760	36
ME	04761	52
ME	04762	40
ME	04763	37
ME	04765	39
ME	04766	36
ME	04768	41
ME	04769	44
ME	04772	45
ME	04773	41
ME	04774	33
ME	04776	34
ME	04777	32
ME	04779	44
ME	04780	39
ME	04781	44
ME	04783	42
ME	04785	36
ME	04786	40
ME	04787	38
ME	04841	42
ME	04843	78
ME	04847	55
ME	04848	55
ME	04849	58
ME	04853	48
ME	04854	59
ME	04856	83
ME	04858	50
ME	04859	65
ME	04860	56
ME	04861	46
ME	04862	51
ME	04863	49
ME	04864	44
ME	04901	46
ME	04910	46
ME	04911	34
ME	04912	35
ME	04915	48
ME	04917	65
ME	04918	86
ME	04920	34
ME	04921	38
ME	04922	36
ME	04923	35
ME	04924	39
ME	04927	42
ME	04928	40
ME	04929	39
ME	04930	35
ME	04932	51
ME	04936	42
ME	04937	45
ME	04938	48
ME	04939	37
ME	04941	39
ME	04942	35
ME	04943	40
ME	04945	45
ME	04947	57
ME	04949	40
ME	04950	44
ME	04951	41
ME	04952	43
ME	04953	43
ME	04955	45
ME	04956	48
ME	04957	45
ME	04958	41
ME	04961	38
ME	04963	57
ME	04965	40
ME	04966	36
ME	04967	47
ME	04969	40
ME	04970	50
ME	04971	41
ME	04973	46
ME	04974	42
ME	04976	47
ME	04978	51
ME	04979	34
ME	04981	46
ME	04982	37
ME	04983	42
ME	04984	42
ME	04986	39
ME	04987	35
ME	04988	40
ME	04989	48
MD	20601	65
MD	20602	56
MD	20603	73
MD	20606	66
MD	20607	84
MD	20608	66
MD	20609	66
MD	20611	69
MD	20613	73
MD	20615	78
MD	20616	63
MD	20617	85
MD	20618	67
MD	20619	80
MD	20620	71
MD	20621	64
MD	20622	71
MD	20623	78
MD	20624	72
MD	20626	84
MD	20628	103
MD	20630	130
MD	20632	64
MD	20634	67
MD	20636	86
MD	20637	82
MD	20639	89
MD	20640	57
MD	20645	106
MD	20646	82
MD	20650	90
MD	20653	60
MD	20657	65
MD	20658	61
MD	20659	69
MD	20662	59
MD	20664	68
MD	20667	60
MD	20670	58
MD	20674	78
MD	20675	78
MD	20676	82
MD	20677	105
MD	20678	68
MD	20680	65
MD	20684	80
MD	20685	78
MD	20686	107
MD	20687	72
MD	20688	90
MD	20689	82
MD	20690	95
MD	20692	81
MD	20693	84
MD	20695	75
MD	20705	53
MD	20706	47
MD	20707	59
MD	20708	51
MD	20710	32
MD	20711	72
MD	20712	37
MD	20714	65
MD	20715	76
MD	20716	71
MD	20720	86
MD	20721	87
MD	20722	35
MD	20723	84
MD	20724	61
MD	20732	81
MD	20733	72
MD	20735	65
MD	20736	96
MD	20737	33
MD	20740	53
MD	20743	41
MD	20744	64
MD	20745	41
MD	20746	44
MD	20747	44
MD	20748	47
MD	20751	74
MD	20754	96
MD	20755	50
MD	20758	90
MD	20759	188
MD	20762	48
MD	20763	53
MD	20764	76
MD	20769	88
MD	20770	49
MD	20772	74
MD	20774	69
MD	20776	100
MD	20777	186
MD	20778	107
MD	20779	100
MD	20781	46
MD	20782	44
MD	20783	30
MD	20784	38
MD	20785	46
MD	20794	60
MD	20812	162
MD	20814	180
MD	20815	269
MD	20816	259
MD	20817	256
MD	20818	205
MD	20832	100
MD	20833	129
MD	20837	108
MD	20838	129
MD	20839	88
MD	20841	110
MD	20842	124
MD	20850	112
MD	20851	52
MD	20852	108
MD	20853	84
MD	20854	270
MD	20855	105
MD	20860	137
MD	20861	144
MD	20862	161
MD	20866	71
MD	20868	96
MD	20871	103
MD	20872	79
MD	20874	69
MD	20876	67
MD	20877	48
MD	20878	107
MD	20879	65
MD	20882	120
MD	20886	57
MD	20895	132
MD	20901	72
MD	20902	59
MD	20903	37
MD	20904	65
MD	20905	101
MD	20906	55
MD	20910	86
MD	20912	62
MD	21001	52
MD	21005	65
MD	21009	69
MD	21012	103
MD	21013	114
MD	21014	77
MD	21015	87
MD	21017	60
MD	21028	95
MD	21029	187
MD	21030	101
MD	21032	132
MD	21034	68
MD	21035	160
MD	21036	141
MD	21037	104
MD	21040	42
MD	21042	143
MD	21043	103
MD	21044	91
MD	21045	74
MD	21046	86
MD	21047	101
MD	21048	89
MD	21050	87
MD	21051	102
MD	21053	82
MD	21054	106
MD	21057	118
MD	21060	54
MD	21061	49
MD	21074	69
MD	21075	79
MD	21076	84
MD	21077	52
MD	21078	71
MD	21082	98
MD	21084	82
MD	21085	64
MD	21087	93
MD	21090	70
MD	21093	125
MD	21102	69
MD	21104	127
MD	21108	100
MD	21111	184
MD	21113	75
MD	21114	87
MD	21117	85
MD	21120	109
MD	21122	73
MD	21128	86
MD	21131	182
MD	21132	71
MD	21133	51
MD	21136	99
MD	21140	110
MD	21144	73
MD	21146	122
MD	21152	130
MD	21154	70
MD	21155	84
MD	21156	75
MD	21157	69
MD	21158	70
MD	21160	62
MD	21161	81
MD	21162	70
MD	21163	117
MD	21201	48
MD	21202	79
MD	21204	163
MD	21205	23
MD	21206	39
MD	21207	42
MD	21208	104
MD	21209	108
MD	21210	175
MD	21211	56
MD	21212	99
MD	21213	30
MD	21214	48
MD	21215	38
MD	21216	30
MD	21217	37
MD	21218	59
MD	21219	58
MD	21220	50
MD	21221	45
MD	21222	41
MD	21223	25
MD	21224	52
MD	21225	35
MD	21226	51
MD	21227	47
MD	21228	70
MD	21229	38
MD	21230	73
MD	21231	68
MD	21234	52
MD	21236	58
MD	21237	52
MD	21239	41
MD	21244	46
MD	21286	92
MD	21401	99
MD	21402	56
MD	21403	101
MD	21409	107
MD	21502	47
MD	21520	49
MD	21521	40
MD	21523	43
MD	21530	47
MD	21531	46
MD	21532	49
MD	21536	46
MD	21538	38
MD	21539	41
MD	21541	62
MD	21545	39
MD	21550	48
MD	21555	41
MD	21557	44
MD	21561	59
MD	21562	43
MD	21601	78
MD	21607	53
MD	21610	55
MD	21612	109
MD	21613	44
MD	21617	79
MD	21619	78
MD	21620	77
MD	21622	45
MD	21623	63
MD	21625	62
MD	21629	54
MD	21631	57
MD	21632	38
MD	21634	25
MD	21635	66
MD	21636	44
MD	21638	85
MD	21639	45
MD	21640	45
MD	21643	42
MD	21645	88
MD	21647	66
MD	21649	35
MD	21650	60
MD	21651	53
MD	21654	187
MD	21655	51
MD	21657	62
MD	21658	101
MD	21659	54
MD	21660	51
MD	21661	55
MD	21662	169
MD	21663	106
MD	21665	92
MD	21666	88
MD	21667	54
MD	21668	54
MD	21671	69
MD	21673	75
MD	21676	72
MD	21677	82
MD	21678	61
MD	21679	97
MD	21701	72
MD	21702	67
MD	21703	59
MD	21704	110
MD	21710	101
MD	21711	54
MD	21713	67
MD	21716	57
MD	21719	46
MD	21722	56
MD	21723	148
MD	21727	58
MD	21733	67
MD	21737	194
MD	21738	196
MD	21740	44
MD	21742	65
MD	21750	43
MD	21754	113
MD	21755	81
MD	21756	71
MD	21757	59
MD	21758	75
MD	21766	42
MD	21767	42
MD	21769	93
MD	21770	86
MD	21771	90
MD	21773	76
MD	21774	100
MD	21776	71
MD	21777	93
MD	21778	56
MD	21779	67
MD	21780	57
MD	21782	57
MD	21783	61
MD	21784	89
MD	21787	55
MD	21788	62
MD	21791	61
MD	21793	68
MD	21794	165
MD	21795	57
MD	21797	125
MD	21798	74
MD	21801	55
MD	21804	44
MD	21811	63
MD	21813	67
MD	21814	45
MD	21817	38
MD	21821	44
MD	21822	53
MD	21826	45
MD	21829	38
MD	21830	59
MD	21835	37
MD	21837	48
MD	21838	44
MD	21840	50
MD	21841	52
MD	21842	63
MD	21849	50
MD	21850	43
MD	21851	44
MD	21853	40
MD	21856	61
MD	21863	50
MD	21864	49
MD	21865	52
MD	21869	45
MD	21871	47
MD	21872	48
MD	21874	43
MD	21875	48
MD	21901	62
MD	21903	59
MD	21904	65
MD	21911	58
MD	21912	75
MD	21915	71
MD	21917	65
MD	21918	58
MD	21919	62
MD	21921	59
MA	01001	55
MA	01002	83
MA	01005	58
MA	01007	69
MA	01008	62
MA	01010	70
MA	01011	51
MA	01012	61
MA	01013	39
MA	01020	46
MA	01022	45
MA	01026	53
MA	01027	56
MA	01028	85
MA	01030	62
MA	01031	44
MA	01032	49
MA	01033	62
MA	01034	67
MA	01035	64
MA	01036	82
MA	01038	67
MA	01039	73
MA	01040	42
MA	01050	55
MA	01053	71
MA	01054	85
MA	01056	57
MA	01057	61
MA	01060	69
MA	01062	76
MA	01068	66
MA	01069	55
MA	01070	50
MA	01071	58
MA	01072	66
MA	01073	76
MA	01075	68
MA	01077	74
MA	01080	41
MA	01081	51
MA	01082	51
MA	01085	60
MA	01088	62
MA	01089	57
MA	01095	93
MA	01096	70
MA	01098	76
MA	01103	36
MA	01104	33
MA	01105	22
MA	01106	157
MA	01107	30
MA	01108	36
MA	01109	30
MA	01118	50
MA	01119	42
MA	01128	55
MA	01129	48
MA	01151	32
MA	01201	52
MA	01220	45
MA	01222	46
MA	01223	61
MA	01224	42
MA	01225	56
MA	01226	63
MA	01230	76
MA	01235	61
MA	01236	60
MA	01237	61
MA	01238	54
MA	01240	94
MA	01245	69
MA	01247	41
MA	01253	56
MA	01254	179
MA	01255	52
MA	01256	49
MA	01257	73
MA	01258	76
MA	01259	79
MA	01266	107
MA	01267	102
MA	01270	67
MA	01301	50
MA	01330	68
MA	01331	47
MA	01337	58
MA	01338	54
MA	01339	49
MA	01340	49
MA	01341	81
MA	01342	75
MA	01344	51
MA	01346	44
MA	01349	46
MA	01351	58
MA	01354	57
MA	01355	58
MA	01360	60
MA	01364	45
MA	01366	70
MA	01367	52
MA	01368	61
MA	01370	56
MA	01373	68
MA	01375	58
MA	01376	41
MA	01378	47
MA	01379	47
MA	01420	44
MA	01430	71
MA	01431	65
MA	01432	63
MA	01434	67
MA	01436	48
MA	01440	47
MA	01450	132
MA	01451	174
MA	01452	70
MA	01453	55
MA	01460	110
MA	01462	77
MA	01463	75
MA	01464	70
MA	01468	61
MA	01469	69
MA	01473	78
MA	01474	67
MA	01475	52
MA	01501	65
MA	01503	92
MA	01504	60
MA	01505	109
MA	01506	57
MA	01507	73
MA	01510	54
MA	01515	63
MA	01516	73
MA	01518	94
MA	01519	105
MA	01520	89
MA	01521	63
MA	01522	77
MA	01523	88
MA	01524	61
MA	01527	64
MA	01529	64
MA	01531	66
MA	01532	107
MA	01534	78
MA	01535	55
MA	01536	97
MA	01537	54
MA	01540	59
MA	01541	107
MA	01542	59
MA	01543	80
MA	01545	109
MA	01550	42
MA	01560	79
MA	01562	56
MA	01564	90
MA	01566	85
MA	01568	110
MA	01569	72
MA	01570	53
MA	01571	60
MA	01581	120
MA	01583	73
MA	01585	63
MA	01588	66
MA	01590	97
MA	01602	58
MA	01603	39
MA	01604	45
MA	01605	43
MA	01606	56
MA	01607	40
MA	01608	47
MA	01609	82
MA	01610	28
MA	01611	50
MA	01612	87
MA	01701	95
MA	01702	60
MA	01718	94
MA	01719	126
MA	01720	141
MA	01721	97
MA	01730	139
MA	01731	63
MA	01740	156
MA	01741	261
MA	01742	297
MA	01745	94
MA	01746	113
MA	01747	79
MA	01748	179
MA	01749	73
MA	01752	69
MA	01754	78
MA	01756	99
MA	01757	68
MA	01760	115
MA	01770	409
MA	01772	242
MA	01773	353
MA	01775	139
MA	01776	264
MA	01778	346
MA	01801	71
MA	01803	91
MA	01810	172
MA	01821	71
MA	01824	93
MA	01826	64
MA	01827	113
MA	01830	55
MA	01832	54
MA	01833	100
MA	01834	81
MA	01835	64
MA	01840	24
MA	01841	27
MA	01843	36
MA	01844	57
MA	01845	122
MA	01850	39
MA	01851	41
MA	01852	50
MA	01854	44
MA	01860	72
MA	01862	75
MA	01863	73
MA	01864	114
MA	01867	113
MA	01876	75
MA	01879	85
MA	01880	87
MA	01886	125
MA	01887	84
MA	01890	214
MA	01901	34
MA	01902	36
MA	01904	58
MA	01905	39
MA	01906	64
MA	01907	141
MA	01908	132
MA	01913	71
MA	01915	87
MA	01921	256
MA	01922	106
MA	01923	79
MA	01929	116
MA	01930	73
MA	01938	107
MA	01940	145
MA	01944	257
MA	01945	162
MA	01949	110
MA	01950	109
MA	01951	131
MA	01952	58
MA	01960	63
MA	01966	99
MA	01969	94
MA	01970	59
MA	01982	151
MA	01983	155
MA	01984	212
MA	01985	135
MA	02019	70
MA	02021	115
MA	02025	245
MA	02026	102
MA	02030	512
MA	02032	108
MA	02035	98
MA	02038	104
MA	02043	229
MA	02045	75
MA	02048	93
MA	02050	92
MA	02052	190
MA	02053	101
MA	02054	83
MA	02056	133
MA	02061	172
MA	02062	81
MA	02066	122
MA	02067	142
MA	02071	94
MA	02072	64
MA	02081	107
MA	02090	247
MA	02093	108
MA	02108	534
MA	02109	387
MA	02110	455
MA	02111	228
MA	02113	79
MA	02114	148
MA	02115	128
MA	02116	554
MA	02118	147
MA	02119	35
MA	02120	34
MA	02121	30
MA	02122	45
MA	02124	42
MA	02125	43
MA	02126	37
MA	02127	84
MA	02128	40
MA	02129	127
MA	02130	79
MA	02131	58
MA	02132	88
MA	02134	45
MA	02135	55
MA	02136	47
MA	02138	211
MA	02139	84
MA	02140	102
MA	02141	78
MA	02142	221
MA	02143	64
MA	02144	74
MA	02145	50
MA	02148	50
MA	02149	41
MA	02150	37
MA	02151	47
MA	02152	66
MA	02155	69
MA	02163	80
MA	02169	61
MA	02170	58
MA	02171	70
MA	02176	94
MA	02180	79
MA	02184	80
MA	02186	148
MA	02188	65
MA	02189	61
MA	02190	72
MA	02191	68
MA	02199	586
MA	02210	230
MA	02215	80
MA	02301	40
MA	02302	43
MA	02322	62
MA	02324	74
MA	02330	61
MA	02332	187
MA	02333	67
MA	02338	65
MA	02339	114
MA	02341	70
MA	02343	59
MA	02346	60
MA	02347	79
MA	02351	67
MA	02356	118
MA	02359	81
MA	02360	76
MA	02364	81
MA	02367	76
MA	02368	53
MA	02370	57
MA	02375	85
MA	02379	70
MA	02382	60
MA	02420	226
MA	02421	235
MA	02445	261
MA	02446	140
MA	02451	79
MA	02452	85
MA	02453	63
MA	02458	187
MA	02459	261
MA	02460	144
MA	02461	193
MA	02462	150
MA	02464	103
MA	02465	318
MA	02466	147
MA	02467	308
MA	02468	336
MA	02472	81
MA	02474	104
MA	02476	121
MA	02478	187
MA	02481	584
MA	02482	357
MA	02492	243
MA	02493	728
MA	02494	161
MA	02532	64
MA	02535	115
MA	02536	65
MA	02537	87
MA	02538	45
MA	02539	80
MA	02540	89
MA	02542	43
MA	02543	101
MA	02554	91
MA	02556	97
MA	02559	67
MA	02562	81
MA	02563	77
MA	02568	70
MA	02571	54
MA	02576	55
MA	02601	41
MA	02630	105
MA	02631	71
MA	02632	71
MA	02633	102
MA	02635	102
MA	02638	84
MA	02639	43
MA	02642	65
MA	02644	64
MA	02645	64
MA	02646	81
MA	02648	70
MA	02649	72
MA	02650	101
MA	02653	73
MA	02655	144
MA	02657	60
MA	02659	59
MA	02660	59
MA	02664	54
MA	02667	65
MA	02668	82
MA	02670	69
MA	02671	66
MA	02673	49
MA	02675	78
MA	02702	74
MA	02703	62
MA	02715	69
MA	02717	66
MA	02718	58
MA	02719	61
MA	02720	46
MA	02721	36
MA	02723	34
MA	02724	35
MA	02725	56
MA	02726	62
MA	02738	124
MA	02739	107
MA	02740	39
MA	02743	60
MA	02744	34
MA	02745	46
MA	02746	30
MA	02747	70
MA	02748	93
MA	02760	82
MA	02762	78
MA	02763	95
MA	02764	68
MA	02766	77
MA	02767	76
MA	02769	91
MA	02770	83
MA	02771	75
MA	02777	65
MA	02779	74
MA	02780	50
MA	02790	72
MI	48001	52
MI	48002	55
MI	48003	61
MI	48005	61
MI	48006	54
MI	48009	247
MI	48014	44
MI	48015	37
MI	48017	53
MI	48021	35
MI	48022	52
MI	48023	52
MI	48025	216
MI	48026	48
MI	48027	54
MI	48028	70
MI	48030	31
MI	48032	54
MI	48033	49
MI	48034	54
MI	48035	41
MI	48036	54
MI	48038	55
MI	48039	47
MI	48040	53
MI	48041	53
MI	48042	73
MI	48043	38
MI	48044	70
MI	48045	64
MI	48047	64
MI	48048	45
MI	48049	54
